"","x_coord","y_coord","complete_prob_17","complete_prob_18","complete_prob_19"
"7877",-24.5,22.5,0.330382977530271,0.343196246702679,0.327933369716967
"7878",-24,22.5,0.339674061804546,0.357113534967068,0.339276535871316
"7879",-23.5,22.5,0.348793663882942,0.370739060096136,0.350446640995482
"7880",-23,22.5,0.357721843975243,0.384038896143918,0.36142308258587
"7881",-22.5,22.5,0.366438662291229,0.396979117164445,0.372185258138887
"7882",-22,22.5,0.374924179040682,0.409525797211749,0.382712565150941
"7883",-21.5,22.5,0.383158454433384,0.421645010339864,0.392984401118437
"7884",-21,22.5,0.391121548679116,0.433302830602822,0.402980163537782
"7885",-20.5,22.5,0.398793521987661,0.444465332054655,0.412679249905384
"7886",-20,22.5,0.406154434568799,0.455098588749396,0.422061057717648
"7887",-19.5,22.5,0.413184346632312,0.465168674741078,0.431104984470982
"7888",-19,22.5,0.419863318387983,0.474641664083733,0.439790427661791
"7889",-18.5,22.5,0.426171410045592,0.483483630831394,0.448096784786484
"7890",-18,22.5,0.432088681814921,0.491660649038093,0.456003453341466
"7891",-17.5,22.5,0.437595193905752,0.499138792757863,0.463489830823144
"7892",-17,22.5,0.442671006527867,0.505884136044737,0.470535314727925
"7893",-16.5,22.5,0.447296179891047,0.511862752952746,0.477119302552215
"7894",-16,22.5,0.451450774205074,0.517040717535924,0.483221191792421
"7895",-15.5,22.5,0.455114849679729,0.521384103848303,0.48882037994495
"7896",-15,22.5,0.458268466524794,0.524858985943916,0.493896264506208
"7897",-14.5,22.5,0.460891684950052,0.527431437876796,0.498428242972603
"7898",-14,22.5,0.462964822113583,0.529067974112551,0.50239571284054
"7899",-13.5,22.5,0.464488075358661,0.529769183923631,0.505786854107426
"7900",-13,22.5,0.465495340322361,0.529593415745254,0.508624976774661
"7901",-12.5,22.5,0.466023776836839,0.528604612870817,0.510942173344644
"7902",-12,22.5,0.466110544734249,0.526866718593722,0.512770536319776
"7903",-11.5,22.5,0.465792803846748,0.524443676207368,0.514142158202455
"7904",-11,22.5,0.465107714006491,0.521399429005155,0.515089131495082
"7905",-10.5,22.5,0.464092435045632,0.517797920280482,0.515643548700056
"7906",-10,22.5,0.462784126796327,0.513703093326751,0.515837502319777
"7907",-9.5,22.5,0.461219949090732,0.50917889143736,0.515703084856645
"7908",-9,22.5,0.459437061761001,0.504289257905709,0.515272388813058
"7909",-8.5,22.5,0.45747262463929,0.499098136025199,0.514577506691417
"7910",-8,22.5,0.455363797557754,0.493669469089229,0.513650530994121
"7911",-7.5,22.5,0.453147740348549,0.488067200391199,0.51252355422357
"7912",-7,22.5,0.450861612843829,0.482355273224509,0.511228668882163
"7913",-6.5,22.5,0.44854257487575,0.476597630882559,0.509797967472301
"7914",-6,22.5,0.446227786276467,0.470858216658749,0.508263542496382
"7915",-5.5,22.5,0.443954406878136,0.465200973846477,0.506657486456807
"7916",-5,22.5,0.441759596512911,0.459689845739146,0.505011891855974
"7917",-4.5,22.5,0.439680515012948,0.454388775630154,0.503358851196284
"7918",-4,22.5,0.437754322210403,0.449361706812901,0.501730456980136
"7919",-3.5,22.5,0.43601817793743,0.444672582580787,0.50015880170993
"7920",-3,22.5,0.434509242026185,0.440385346227211,0.498675977888065
"7921",-2.5,22.5,0.433264674308823,0.436563941045575,0.497314078016942
"7922",-2,22.5,0.432321634617499,0.433272310329277,0.496105194598958
"7923",-1.5,22.5,0.431717282784368,0.430574397371718,0.495081420136516
"7924",-1,22.5,0.431488778641587,0.428534145466297,0.494274847132013
"7925",-0.5,22.5,0.431673282021309,0.427215497906414,0.493717568087849
"7926",0,22.5,0.432307952755692,0.42668239798547,0.493441675506425
"7927",0.5,22.5,0.433416561952338,0.426977592920139,0.49347386247504
"7928",1,22.5,0.434969325820651,0.428059045620197,0.493800917028777
"7929",1.5,22.5,0.436923071845485,0.429863522918696,0.494391741640202
"7930",2,22.5,0.439234627511693,0.432327791648686,0.495215154416021
"7931",2.5,22.5,0.441860820304126,0.43538861864322,0.496239973462938
"7932",3,22.5,0.444758477707638,0.438982770735348,0.49743501688766
"7933",3.5,22.5,0.447884427207082,0.443047014758121,0.498769102796891
"7934",4,22.5,0.451195496287311,0.447518117544592,0.500211049297337
"7935",4.5,22.5,0.454648512433177,0.452332845927811,0.501729674495703
"7936",5,22.5,0.458200303129533,0.457427966740829,0.503293796498695
"7937",5.5,22.5,0.461807695861233,0.462740246816698,0.504872233413017
"7938",6,22.5,0.465427518113129,0.468206452988469,0.506433803345375
"7939",6.5,22.5,0.469016597370074,0.473763352089193,0.507947324402475
"7940",7,22.5,0.472531761116921,0.479347710951922,0.509381614691022
"7941",7.5,22.5,0.475929836838522,0.484896296409706,0.51070549231772
"7942",8,22.5,0.479167652019731,0.490345875295598,0.511887775389276
"7943",8.5,22.5,0.4822020341454,0.495633214442648,0.512897282012394
"7944",9,22.5,0.484989810700383,0.500695080683908,0.513702830293781
"7945",9.5,22.5,0.487487809169531,0.505468240852428,0.514273238340141
"7946",10,22.5,0.489652857037699,0.509889461781261,0.514577324258179
"7947",10.5,22.5,0.491441781789738,0.513895510303458,0.514583906154602
"7948",11,22.5,0.492811410910502,0.517423153252069,0.514261802136114
"7949",11.5,22.5,0.493718571884844,0.520409157460146,0.51357983030942
"7950",12,22.5,0.494120092197616,0.52279028976074,0.512506808781226
"7951",12.5,22.5,0.493972799333672,0.524503316986903,0.511011555658237
"7952",13,22.5,0.493233520777863,0.525485005971686,0.509062889047159
"7953",13.5,22.5,0.491859084015044,0.52567212354814,0.506629627054697
"7954",14,22.5,0.489806316530067,0.525001436549317,0.503680587787556
"7955",14.5,22.5,0.487035997452951,0.523415225475326,0.500186426069015
"7956",15,22.5,0.483549701177682,0.520912691803125,0.496145279444423
"7957",15.5,22.5,0.47937306911502,0.517526617331792,0.491576441712995
"7958",16,22.5,0.474532053738177,0.51329021788084,0.486499750886267
"7959",16.5,22.5,0.469052607520361,0.508236709269789,0.480935044975775
"7960",17,22.5,0.462960682934785,0.502399307318153,0.474902161993053
"7961",17.5,22.5,0.456282232454657,0.495811227845448,0.468420939949636
"7962",18,22.5,0.449043208553189,0.488505686671192,0.46151121685706
"7963",18.5,22.5,0.44126956370359,0.480515899614901,0.45419283072686
"7964",19,22.5,0.43298725037907,0.47187508249609,0.44648561957057
"7965",19.5,22.5,0.42422222105284,0.462616451134276,0.438409421399728
"7966",20,22.5,0.415000428198111,0.452773221348976,0.429984074225866
"7967",20.5,22.5,0.405347824288091,0.442378608959705,0.42122941606052
"7968",21,22.5,0.395290361795992,0.43146582978598,0.412165284915227
"7969",21.5,22.5,0.384853993195024,0.420068099647317,0.402811518801519
"7970",22,22.5,0.374064670958396,0.408218634363233,0.393187955730934
"7971",22.5,22.5,0.36294834755932,0.395950649753244,0.383314433715006
"7972",23,22.5,0.351530975471005,0.383297361636865,0.37321079076527
"7973",23.5,22.5,0.339838507166662,0.370291985833614,0.362896864893262
"7974",24,22.5,0.3278968951195,0.356967738163007,0.352392494110515
"7975",24.5,22.5,0.315732091802731,0.343357834444559,0.341717516428567
"7976",25,22.5,0.303370049689563,0.329495490497788,0.330891769858951
"7977",25.5,22.5,0.290836721253209,0.315413922142209,0.319935092413204
"7978",26,22.5,0.278158058966877,0.301146345197339,0.30886732210286
"7979",26.5,22.5,0.265360015303778,0.286725975482694,0.297708296939453
"7980",27,22.5,0.252468542737122,0.27218602881779,0.286477854934521
"7981",27.5,22.5,0.239509593740119,0.257559721022145,0.275195834099597
"7982",28,22.5,0.226509120785981,0.242880267915273,0.263882072446216
"7983",28.5,22.5,0.213492799521535,0.228180531014616,0.252556196380458
"7984",29,22.5,0.200475543968054,0.213479598344457,0.241229606146285
"7985",29.5,22.5,0.187458288414572,0.198778665674298,0.229903015912112
"7986",30,22.5,0.174441032861091,0.184077733004139,0.218576425677939
"7987",-30,23,0.217130408900611,0.173475989715901,0.191955801614633
"7988",-29.5,23,0.227076016615604,0.188520615932031,0.203928669717468
"7989",-29,23,0.237021624330597,0.20356524214816,0.215901537820303
"7990",-28.5,23,0.24696723204559,0.218609868364289,0.227874405923138
"7991",-28,23,0.256912119278282,0.233653268269463,0.239847054496686
"7992",-27.5,23,0.266844784996392,0.248675866307334,0.251810729810573
"7993",-27,23,0.276745429278916,0.263643961636113,0.263745591905372
"7994",-26.5,23,0.286594038728611,0.278523490062617,0.275631059910304
"7995",-26,23,0.296370599948238,0.293280387393662,0.287446552954592
"7996",-25.5,23,0.306055099540554,0.307880589436068,0.299171490167457
"7997",-25,23,0.315627524108317,0.32229003199665,0.310785290678122
"7998",-24.5,23,0.325067860254287,0.336474650882227,0.322267373615809
"7999",-24,23,0.334356094581222,0.350400381899615,0.333597158109741
"8000",-23.5,23,0.34347221369188,0.364033160855632,0.344754063289138
"8001",-23,23,0.35239620418902,0.377338923557095,0.355717508283225
"8002",-22.5,23,0.361108052675401,0.390283605810821,0.366466912221222
"8003",-22,23,0.36958774575378,0.402833143423627,0.376981694232352
"8004",-21.5,23,0.377815270026917,0.414953472202332,0.387241273445837
"8005",-21,23,0.38577061209757,0.426610527953752,0.3972250689909
"8006",-20.5,23,0.393433758568497,0.437770246484705,0.406912499996762
"8007",-20,23,0.400784696042458,0.448398563602007,0.416282985592646
"8008",-19.5,23,0.40780341112221,0.458461415112477,0.425315944907774
"8009",-19,23,0.414469890410513,0.467924736822931,0.433990797071368
"8010",-18.5,23,0.420764120510124,0.476754464540187,0.44228696121265
"8011",-18,23,0.426666088023802,0.484916534071062,0.450183856460843
"8012",-17.5,23,0.432155779554306,0.492376881222373,0.457660901945169
"8013",-17,23,0.437213181704394,0.499101441800938,0.464697516794849
"8014",-16.5,23,0.441818281076826,0.505056151613574,0.471273120139107
"8015",-16,23,0.445951064274358,0.510206946467098,0.477367131107164
"8016",-15.5,23,0.44959151789975,0.514519762168328,0.482958968828242
"8017",-15,23,0.452719628555761,0.51796053452408,0.488028052431564
"8018",-14.5,23,0.455315382845149,0.520495199341173,0.492553801046352
"8019",-14,23,0.457359025598706,0.522090135357927,0.496515633801828
"8020",-13.5,23,0.458850780845867,0.522745991087156,0.499901751123903
"8021",-13,23,0.459824738744542,0.522521504688145,0.502735478625246
"8022",-12.5,23,0.460318269905075,0.521481041190763,0.505048923215213
"8023",-12,23,0.460368744937811,0.519688965624882,0.506874191803161
"8024",-11.5,23,0.460013534453094,0.51720964302037,0.508243391298448
"8025",-11,23,0.459290009061268,0.514107438407097,0.509188628610431
"8026",-10.5,23,0.458235539372677,0.510446716814932,0.509742010648467
"8027",-10,23,0.456887495997667,0.506291843273747,0.509935644321912
"8028",-9.5,23,0.455283249546581,0.501707182813409,0.509801636540123
"8029",-9,23,0.453460170629763,0.49675710046379,0.50937209421246
"8030",-8.5,23,0.451455629857558,0.491505961254758,0.508679124248277
"8031",-8,23,0.44930699784031,0.486018130216183,0.507754833556931
"8032",-7.5,23,0.447051645188364,0.480357972377936,0.506631329047782
"8033",-7,23,0.444726942512063,0.474589852769885,0.505340717630184
"8034",-6.5,23,0.442370260421752,0.468778136421901,0.503915106213496
"8035",-6,23,0.440018969527776,0.462987188363853,0.502386601707074
"8036",-5.5,23,0.437710440440478,0.457281373625611,0.500787311020275
"8037",-5,23,0.435482043770204,0.451725057237045,0.499149341062458
"8038",-4.5,23,0.433371150127296,0.446382604228024,0.497504798742978
"8039",-4,23,0.431415130122101,0.441318379628418,0.495885790971192
"8040",-3.5,23,0.42965135436496,0.436596748468098,0.494324424656458
"8041",-3,23,0.428117193466221,0.432282075776931,0.492852806708134
"8042",-2.5,23,0.426850018036225,0.428438726584789,0.491503044035575
"8043",-2,23,0.425887198685319,0.425131065921542,0.490307243548139
"8044",-1.5,23,0.425266106023845,0.422423458817057,0.489297512155183
"8045",-1,23,0.425024110662149,0.420380270301207,0.488505956766064
"8046",-0.5,23,0.425198583210575,0.419065865403859,0.48796468429014
"8047",0,23,0.425826894279467,0.418544609154884,0.487705801636767
"8048",0.5,23,0.426932967377778,0.418859517531071,0.487756015685468
"8049",1,23,0.428486937608893,0.419968210296878,0.48810212372028
"8050",1.5,23,0.430445492974809,0.421806958163686,0.488713035426413
"8051",2,23,0.43276532147752,0.424312031842873,0.489557576113613
"8052",2.5,23,0.435403111119022,0.427419702045818,0.490604571091624
"8053",3,23,0.438315549901307,0.431066239483899,0.491822845670193
"8054",3.5,23,0.441459325826374,0.435187914868496,0.493181225159064
"8055",4,23,0.444791126896215,0.439720998910988,0.494648534867983
"8056",4.5,23,0.448267641112825,0.444601762322753,0.496193600106696
"8057",5,23,0.4518455564782,0.449766475815169,0.497785246184946
"8058",5.5,23,0.455481560994335,0.455151410099617,0.499392298412481
"8059",6,23,0.459132342663225,0.460692835887474,0.500983582099044
"8060",6.5,23,0.462754589486864,0.46632702389012,0.502527922554382
"8061",7,23,0.466304989467247,0.471990244818933,0.503994145088239
"8062",7.5,23,0.46974023060637,0.477618769385293,0.505351075010361
"8063",8,23,0.473017000906227,0.483148868300577,0.506567537630493
"8064",8.5,23,0.476091988368812,0.488516812276165,0.507612358258381
"8065",9,23,0.478921880996123,0.493658872023436,0.508454362203769
"8066",9.5,23,0.481463366790152,0.498511318253768,0.509062374776404
"8067",10,23,0.483673133752895,0.50301042167854,0.50940522128603
"8068",10.5,23,0.485507869886347,0.507092453009132,0.509451727042392
"8069",11,23,0.486924263192503,0.510693682956922,0.509170717355237
"8070",11.5,23,0.487879001673358,0.513750382233288,0.508531017534309
"8071",12,23,0.488328773330906,0.51619882154961,0.507501452889353
"8072",12.5,23,0.488230266167143,0.517975271617266,0.506050848730115
"8073",13,23,0.487540168184064,0.519016003147636,0.50414803036634
"8074",13.5,23,0.486215167383663,0.519257286852098,0.501761823107774
"8075",14,23,0.484211951767936,0.51863539344203,0.498861052264161
"8076",14.5,23,0.481491169089966,0.517092147812981,0.495416378040248
"8077",15,23,0.478054346049217,0.514626714120382,0.491425916106703
"8078",15.5,23,0.47392712573007,0.511272083606333,0.486908917406231
"8079",16,23,0.469135462917425,0.507061684722771,0.481885176554131
"8080",16.5,23,0.463705312396185,0.502028945921628,0.476374488165702
"8081",17,23,0.457662628951253,0.496207295654839,0.47039664685624
"8082",17.5,23,0.45103336736753,0.489630162374338,0.463971447241044
"8083",18,23,0.443843482429919,0.48233097453206,0.457118683935412
"8084",18.5,23,0.436118928923321,0.474343160579938,0.449858151554641
"8085",19,23,0.42788566163264,0.465700148969906,0.44220964471403
"8086",19.5,23,0.419169635342778,0.456435368153899,0.434192958028877
"8087",20,23,0.409996804838636,0.446582246583851,0.425827886114479
"8088",20.5,23,0.400393124905117,0.436174212711696,0.417134223586135
"8089",21,23,0.390384550327124,0.425244694989368,0.408131765059143
"8090",21.5,23,0.379997035889558,0.413827121868801,0.3988403051488
"8091",22,23,0.369256536377321,0.40195492180193,0.389279638470405
"8092",22.5,23,0.358189006575316,0.389661523240688,0.379469559639256
"8093",23,23,0.346820401268445,0.376980354637011,0.369429863270649
"8094",23.5,23,0.335176675241611,0.363944844442831,0.359180343979885
"8095",24,23,0.323283783279715,0.350588421110083,0.348740796382259
"8096",24.5,23,0.31116768016766,0.336944513090701,0.338131015093071
"8097",25,23,0.298854320690348,0.32304654883662,0.327370794727619
"8098",25.5,23,0.286369659632681,0.308927956799774,0.3164799299012
"8099",26,23,0.273739651779562,0.294622165432096,0.305478215229112
"8100",26.5,23,0.260990251915893,0.280162603185521,0.294385445326654
"8101",27,23,0.248147414826575,0.265582698511983,0.283221414809123
"8102",27.5,23,0.235237095296512,0.250915879863416,0.272005918291817
"8103",28,23,0.222285248110605,0.236195575691755,0.260758750390034
"8104",28.5,23,0.209317551202717,0.221454857878779,0.24949949457651
"8105",29,23,0.196348919922574,0.206712936641534,0.238239526156835
"8106",29.5,23,0.18338028864243,0.191971015404288,0.226979557737159
"8107",30,23,0.170411657362287,0.177229094167043,0.215719589317484
"8108",-30,23.5,0.212037978067729,0.166807721171123,0.186693685649801
"8109",-29.5,23.5,0.221981571772921,0.18185873265481,0.198648119469205
"8110",-29,23.5,0.231925165478112,0.196909744138498,0.210602553288608
"8111",-28.5,23.5,0.241868759183304,0.211960755622185,0.222556987108011
"8112",-28,23.5,0.251811629755871,0.227010536380749,0.234511201654162
"8113",-27.5,23.5,0.261742233856509,0.242039440394643,0.246456453406093
"8114",-27,23.5,0.271640698729387,0.257013645514203,0.258372925543563
"8115",-26.5,23.5,0.281486937357154,0.27189896493047,0.270240061199095
"8116",-26,23.5,0.29126086272246,0.286661211834484,0.282037303505218
"8117",-25.5,23.5,0.300942387807955,0.301266199417287,0.293744095594458
"8118",-25,23.5,0.310511425596287,0.315679740869921,0.30533988059934
"8119",-24.5,23.5,0.319947889070108,0.329867649383427,0.316804101652393
"8120",-24,23.5,0.329231691212066,0.343795738148844,0.328116201886142
"8121",-23.5,23.5,0.338342745004811,0.357429820357216,0.339255624433113
"8122",-23,23.5,0.347260963430993,0.370735709199582,0.350201812425834
"8123",-22.5,23.5,0.355966259473262,0.383679217866984,0.360934208996831
"8124",-22,23.5,0.364438546114267,0.396226159550463,0.37143225727863
"8125",-21.5,23.5,0.372657736336659,0.40834234744106,0.381675400403758
"8126",-21,23.5,0.380603743123086,0.419993594729816,0.391643081504741
"8127",-20.5,23.5,0.388256479456198,0.431145714607773,0.401314743714106
"8128",-20,23.5,0.395595858318645,0.441764520265971,0.41066983016438
"8129",-19.5,23.5,0.402601792693077,0.451815824895451,0.419687783988089
"8130",-19,23.5,0.409254195562143,0.461265441687255,0.428348048317759
"8131",-18.5,23.5,0.415532979908493,0.470079183832424,0.436630066285917
"8132",-18,23.5,0.421418058714778,0.478222864521999,0.444513281025089
"8133",-17.5,23.5,0.426889344963645,0.485662296947021,0.451977135667803
"8134",-17,23.5,0.431926751637746,0.492363294298531,0.459001073346584
"8135",-16.5,23.5,0.436510191719729,0.498291669767571,0.46556453719396
"8136",-16,23.5,0.440619578192245,0.50341323654518,0.471646970342456
"8137",-15.5,23.5,0.444234824037943,0.507693807822402,0.477227815924599
"8138",-15,23.5,0.447335842239473,0.511099196790276,0.482286517072916
"8139",-14.5,23.5,0.449902545779485,0.513595216639843,0.486802516919933
"8140",-14,23.5,0.451915107163247,0.515148125812845,0.490755258598177
"8141",-13.5,23.5,0.453373778257268,0.515758631962525,0.494132965321361
"8142",-13,23.5,0.454312846839081,0.515485836546787,0.496958980627953
"8143",-12.5,23.5,0.454769897584692,0.514394497356494,0.499265428137603
"8144",-12,23.5,0.454782515170108,0.512549372182504,0.501084431469966
"8145",-11.5,23.5,0.454388284271331,0.51001521881568,0.502448114244695
"8146",-11,23.5,0.453624789564369,0.506856795046883,0.503388600081443
"8147",-10.5,23.5,0.452529615725226,0.503138858666972,0.503938012599863
"8148",-10,23.5,0.451140347429908,0.49892616746681,0.504128475419608
"8149",-9.5,23.5,0.449494569354419,0.494283479237257,0.503992112160331
"8150",-9,23.5,0.447629866174766,0.489275551769172,0.503561046441686
"8151",-8.5,23.5,0.445583822566953,0.483967142853419,0.502867401883325
"8152",-8,23.5,0.443394023206986,0.478423010280857,0.501943302104902
"8153",-7.5,23.5,0.44109805277087,0.472707911842347,0.50082087072607
"8154",-7,23.5,0.438733495934611,0.466886605328751,0.499532231366482
"8155",-6.5,23.5,0.436337937374213,0.461023848530929,0.49810950764579
"8156",-6,23.5,0.433948961765682,0.455184399239741,0.49658482318365
"8157",-5.5,23.5,0.431604153785024,0.449433015246049,0.494990301599712
"8158",-5,23.5,0.429341098108243,0.443834454340715,0.493358066513631
"8159",-4.5,23.5,0.427197379411345,0.438453474314597,0.491720241545059
"8160",-4,23.5,0.425210582370335,0.433354832958558,0.49010895031365
"8161",-3.5,23.5,0.423418291661219,0.428603288063458,0.488556316439058
"8162",-3,23.5,0.421858091960001,0.424263597420158,0.487094463540933
"8163",-2.5,23.5,0.420567567942687,0.42040051881952,0.485755515238931
"8164",-2,23.5,0.419584304285283,0.417078810052403,0.484571595152705
"8165",-1.5,23.5,0.418945885663793,0.414363228909669,0.483574826901907
"8166",-1,23.5,0.418689896754223,0.412318533182178,0.48279733410619
"8167",-0.5,23.5,0.418853922232579,0.411009480660792,0.482271240385208
"8168",0,23.5,0.419475546774865,0.410500829136371,0.482028669358614
"8169",0.5,23.5,0.420578847999012,0.410835843134274,0.482096344123319
"8170",1,23.5,0.422133875290655,0.411971814117845,0.482461074537846
"8171",1.5,23.5,0.424097170977351,0.413844540284928,0.483091781229137
"8172",2,23.5,0.426425277386661,0.416389819833365,0.483957300440964
"8173",2.5,23.5,0.429074736846143,0.419543450961,0.485026468417102
"8174",3,23.5,0.432002091683356,0.423241231865674,0.486268121401323
"8175",3.5,23.5,0.435163884225859,0.427418960745231,0.487651095637402
"8176",4,23.5,0.438516656801213,0.432012435797513,0.48914422736911
"8177",4.5,23.5,0.442016951736975,0.436957455220363,0.490716352840222
"8178",5,23.5,0.445621311360705,0.442189817211624,0.492336308294511
"8179",5.5,23.5,0.449286277999962,0.447645319969138,0.49397292997575
"8180",6,23.5,0.452968393982305,0.453259761690748,0.495595054127712
"8181",6.5,23.5,0.456624201635293,0.458968940574298,0.497171516994172
"8182",7,23.5,0.460210243286485,0.464708654817629,0.498671154818901
"8183",7.5,23.5,0.463683061263441,0.470414702618584,0.500062803845674
"8184",8,23.5,0.46699919789372,0.476022882175006,0.501315300318263
"8185",8.5,23.5,0.47011519550488,0.481468991684738,0.502397480480443
"8186",9,23.5,0.472987596424481,0.486688829345622,0.503278180575987
"8187",9.5,23.5,0.475572942980082,0.491618193355501,0.503926236848666
"8188",10,23.5,0.477827777499241,0.496192881912219,0.504310485542256
"8189",10.5,23.5,0.47970864230952,0.500348693213618,0.50439976290053
"8190",11,23.5,0.481172079738475,0.504021425457539,0.504162905167261
"8191",11.5,23.5,0.482174632113667,0.507146876841827,0.503568748586221
"8192",12,23.5,0.482672841762654,0.509660845564323,0.502586129401185
"8193",12.5,23.5,0.482623251012995,0.511499129822871,0.501183883855925
"8194",13,23.5,0.481982402192251,0.512597527815313,0.499330848194216
"8195",13.5,23.5,0.480706837627979,0.512891837739492,0.49699585865983
"8196",14,23.5,0.478753099647739,0.512317857793251,0.494147751496541
"8197",14.5,23.5,0.47608169895682,0.510816978939347,0.490757195584054
"8198",15,23.5,0.472694114264997,0.508388329693198,0.486822281465646
"8199",15.5,23.5,0.468615993206469,0.505065100628258,0.482362208935509
"8200",16,23.5,0.463873295795022,0.500880922564783,0.477396720791079
"8201",16.5,23.5,0.458491982044442,0.495869426323026,0.471945559829789
"8202",17,23.5,0.452498011968514,0.490064242723246,0.466028468849071
"8203",17.5,23.5,0.445917345581025,0.483499002585695,0.45966519064636
"8204",18,23.5,0.43877594289576,0.476207336730631,0.452875468019088
"8205",18.5,23.5,0.431099763926505,0.468222875978308,0.445679043764689
"8206",19,23.5,0.422914768687047,0.45957925114898,0.438095660680596
"8207",19.5,23.5,0.414246917191171,0.450310093062904,0.430145061564243
"8208",20,23.5,0.405122169452662,0.440449032540336,0.421846989213063
"8209",20.5,23.5,0.395566485485308,0.430029700401529,0.413221186424489
"8210",21,23.5,0.385605825302893,0.41908572746674,0.404287395995955
"8211",21.5,23.5,0.375266148919205,0.407650744556223,0.395065360724894
"8212",22,23.5,0.364573416348027,0.395758382490235,0.385574823408739
"8213",22.5,23.5,0.353553587603148,0.38344227208903,0.375835526844924
"8214",23,23.5,0.342232622698352,0.370736044172863,0.365867213830882
"8215",23.5,23.5,0.330636481647425,0.35767332956199,0.355689627164047
"8216",24,23.5,0.318791124464154,0.344287759076667,0.345322509641851
"8217",24.5,23.5,0.306722511162323,0.330612963537148,0.334785604061728
"8218",25,23.5,0.29445660175572,0.316682573763689,0.324098653221112
"8219",25.5,23.5,0.28201935625813,0.302530220576545,0.313281399917436
"8220",26,23.5,0.269436734683339,0.288189534795971,0.302353586948133
"8221",26.5,23.5,0.256734697045132,0.273694147242223,0.291334957110637
"8222",27,23.5,0.243939203357296,0.259077688735556,0.28024525320238
"8223",27.5,23.5,0.231076213633617,0.244373790096225,0.269104218020797
"8224",28,23.5,0.21817168788788,0.229616082144486,0.257931594363321
"8225",28.5,23.5,0.205251309227059,0.214837836971844,0.246746914437545
"8226",29,23.5,0.19232999600574,0.200058381089672,0.235561523771061
"8227",29.5,23.5,0.179408682784422,0.185278925207501,0.224376133104578
"8228",30,23.5,0.166487369563104,0.17049946932533,0.213190742438094
"8229",-30,24,0.207151890439634,0.160326077476659,0.181681645503804
"8230",-29.5,24,0.217091903554336,0.175377056067137,0.193613354538217
"8231",-29,24,0.227031916669038,0.190428034657616,0.20554506357263
"8232",-28.5,24,0.23697192978374,0.205479013248095,0.217476772607043
"8233",-28,24,0.246911217122903,0.220528757255077,0.229408262647629
"8234",-27.5,24,0.256838193158485,0.235557559067936,0.241330801315534
"8235",-27,24,0.26673291250346,0.250531490503178,0.253224597043638
"8236",-26.5,24,0.276575214726197,0.265416257574792,0.265069119160655
"8237",-26,24,0.286344939395069,0.280177566296769,0.276843836995298
"8238",-25.5,24,0.296021926078446,0.294781122683098,0.288528219876281
"8239",-25,24,0.305586014344697,0.309192632747768,0.300101737132317
"8240",-24.5,24,0.315017043762194,0.32337780250477,0.311543858092121
"8241",-24,24,0.324294853899307,0.337302337968091,0.322834052084405
"8242",-23.5,24,0.333399284324406,0.350931945151723,0.333951788437883
"8243",-23,24,0.342310174605863,0.364232330069654,0.344876536481269
"8244",-22.5,24,0.351007364312048,0.377169198735875,0.355587765543277
"8245",-22,24,0.35947069301133,0.389708257164374,0.36606494495262
"8246",-21.5,24,0.367680000272082,0.401815211369141,0.376287544038011
"8247",-21,24,0.375615125662673,0.413455767364166,0.386235032128164
"8248",-20.5,24,0.383255908751473,0.424595631163438,0.395886878551794
"8249",-20,24,0.390582189106854,0.435200508780947,0.405222552637613
"8250",-19.5,24,0.397573806297186,0.445236106230682,0.414221523714335
"8251",-19,24,0.404210599890839,0.454668129526633,0.422863261110673
"8252",-18.5,24,0.410472409456184,0.46346228468279,0.431127234155342
"8253",-18,24,0.416339074561592,0.471584277713141,0.438992912177055
"8254",-17.5,24,0.421790434775433,0.478999814631677,0.446439764504525
"8255",-17,24,0.426806329666077,0.485674601452387,0.453447260466466
"8256",-16.5,24,0.431366598801896,0.491574344189261,0.459994869391592
"8257",-16,24,0.435451081751259,0.496664748856287,0.466062060608617
"8258",-15.5,24,0.439039618082537,0.500911521467456,0.471628303446253
"8259",-15,24,0.442112047364102,0.504280368036758,0.476673067233214
"8260",-14.5,24,0.444648209164322,0.506736994578181,0.481175821298215
"8261",-14,24,0.446628203880052,0.508247554475836,0.485116034969968
"8262",-13.5,24,0.448052312304453,0.508812814305783,0.488481956434189
"8263",-13,24,0.448955022403174,0.508492212406979,0.491296949304597
"8264",-12.5,24,0.449374135629625,0.50735087037584,0.493593156051911
"8265",-12,24,0.449347453437217,0.505453909808788,0.495402719146853
"8266",-11.5,24,0.448912777279361,0.50286645230224,0.496757781060142
"8267",-11,24,0.448107908609467,0.499653619452615,0.497690484262501
"8268",-10.5,24,0.446970648880945,0.495880532856332,0.498232971224647
"8269",-10,24,0.445538799547207,0.491612314109809,0.498417384417303
"8270",-9.5,24,0.443850162061663,0.486914084809465,0.498275866311187
"8271",-9,24,0.441942537877723,0.481850966551719,0.497840559377022
"8272",-8.5,24,0.439853728448798,0.476488080932989,0.497143606085526
"8273",-8,24,0.437621535228298,0.470890549549695,0.496217148907422
"8274",-7.5,24,0.435283759669635,0.465123493998255,0.495093330313428
"8275",-7,24,0.432878203226218,0.459252035875087,0.493804292774265
"8276",-6.5,24,0.430442667351458,0.45334129677661,0.492382178760654
"8277",-6,24,0.428014953498766,0.447456398299243,0.490859130743315
"8278",-5.5,24,0.425632863121552,0.441662462039405,0.489267291192969
